,sell_type,car_type,year,color,country,traction,price,km,range,max_vel,zero_hundred
982,Nuevo,Model 3,2025,BLUE,spain,Gran autonomía con tracción integral,58.660 €,Cuentakilómetros con 6286 km,629,201,"4,4"
983,Nuevo,Model 3,2025,GREY,spain,Model 3 Tracción trasera,45.420 €,Cuentakilómetros con 12 km,513,201,"6,1"
984,Nuevo,Model 3,2025,GREY,spain,Gran autonomía con tracción integral,50.060 €,0,629,201,"4,4"
985,Nuevo,Model 3,2025,GREY,spain,Gran autonomía con tracción integral,50.060 €,0,629,201,"4,4"
986,Nuevo,Model 3,2025,GREY,spain,Gran autonomía con tracción integral,51.410 €,0,629,201,"4,4"
987,Nuevo,Model 3,2025,GREY,spain,Gran autonomía con tracción integral,51.660 €,0,629,201,"4,4"
988,Nuevo,Model 3,2025,GREY,spain,Performance con tracción a las cuatro ruedas,54.710 €,Cuentakilómetros con 3325 km,528,262,"3,1"
989,Nuevo,Model 3,2025,GREY,spain,Performance con tracción a las cuatro ruedas,55.800 €,Cuentakilómetros con 13 km,528,262,"3,1"
990,Nuevo,Model 3,2025,GREY,spain,Performance con tracción a las cuatro ruedas,60.820 €,0,528,262,"3,1"
991,Nuevo,Model 3,2025,SILVER,spain,Model 3 Tracción trasera,35.840 €,Cuentakilómetros con 3058 km,513,201,"6,1"
992,Nuevo,Model 3,2025,SILVER,spain,Gran autonomía con tracción integral,46.910 €,Cuentakilómetros con 7286 km,629,201,"4,4"
993,Nuevo,Model 3,2025,SILVER,spain,Gran autonomía con tracción integral,48.410 €,Cuentakilómetros con 1203 km,629,201,"4,4"
994,Nuevo,Model 3,2025,SILVER,spain,Gran autonomía con tracción integral,48.780 €,Cuentakilómetros con 0 km,629,201,"4,4"
995,Nuevo,Model 3,2025,SILVER,spain,Gran autonomía con tracción integral,50.090 €,Cuentakilómetros con 15 km,629,201,"4,4"
996,Nuevo,Model 3,2025,SILVER,spain,Gran autonomía con tracción integral,50.760 €,0,629,201,"4,4"
997,Nuevo,Model 3,2025,SILVER,spain,Gran autonomía con tracción integral,52.110 €,0,629,201,"4,4"
998,Nuevo,Model 3,2025,SILVER,spain,Gran autonomía con tracción integral,52.360 €,0,629,201,"4,4"
999,Nuevo,Model 3,2025,RED,spain,Model 3 Tracción trasera,38.470 €,0,513,201,"6,1"
1000,Nuevo,Model 3,2025,RED,spain,Gran autonomía con tracción integral,47.520 €,Cuentakilómetros con 2050 km,629,201,"4,4"
1001,Nuevo,Model 3,2025,RED,spain,Gran autonomía con tracción integral,50.760 €,0,629,201,"4,4"
1002,Nuevo,Model 3,2025,RED,spain,Gran autonomía con tracción integral,51.810 €,0,629,201,"4,4"
1003,Nuevo,Model 3,2025,RED,spain,Gran autonomía con tracción integral,52.110 €,0,629,201,"4,4"
1004,Nuevo,Model 3,2025,RED,spain,Gran autonomía con tracción integral,52.110 €,0,629,201,"4,4"
1005,Nuevo,Model 3,2025,RED,spain,Gran autonomía con tracción integral,52.360 €,0,629,201,"4,4"
1006,Nuevo,Model 3,2025,RED,spain,Performance con tracción a las cuatro ruedas,57.940 €,Cuentakilómetros con 13 km,528,262,"3,1"
1007,Nuevo,Model 3,2025,RED,spain,Performance con tracción a las cuatro ruedas,61.520 €,0,528,262,"3,1"
1008,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",95.470 €,Cuentakilómetros con 3660 km,576,250,"3,9"
1009,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",99.760 €,Cuentakilómetros con 5936 km,576,250,"3,9"
1010,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",100.380 €,Cuentakilómetros con 1214 km,576,250,"3,9"
1011,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",102.230 €,Cuentakilómetros con 1405 km,576,250,"3,9"
1012,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",104.370 €,0,576,250,"3,9"
1013,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",106.270 €,Cuentakilómetros con 3696 km,576,250,"3,9"
1014,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",108.770 €,0,576,250,"3,9"
1015,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",110.270 €,0,576,250,"3,9"
1016,Nuevo,Model X,2025,WHITE,spain,Plaid,110.990 €,Cuentakilómetros con 69 km,543,262,"2,6"
1017,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",113.570 €,0,576,250,"3,9"
1018,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",114.670 €,0,576,250,"3,9"
1019,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",115.670 €,0,576,250,"3,9"
1020,Nuevo,Model X,2025,WHITE,spain,Plaid,115.970 €,0,543,262,"2,6"
1021,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",118.070 €,0,576,250,"3,9"
1022,Nuevo,Model X,2025,WHITE,spain,"Model X, tracción a las cuatro ruedas",118.070 €,Cuentakilómetros con 92 km,576,250,"3,9"
1023,Nuevo,Model X,2025,WHITE,spain,Plaid,120.770 €,0,543,262,"2,6"
1024,Nuevo,Model X,2025,WHITE,spain,Plaid,121.870 €,0,543,262,"2,6"
1025,Nuevo,Model X,2025,BLACK,spain,"Model X, tracción a las cuatro ruedas",100.080 €,Cuentakilómetros con 4261 km,576,250,"3,9"
1026,Nuevo,Model X,2025,BLACK,spain,"Model X, tracción a las cuatro ruedas",112.770 €,0,576,250,"3,9"
1027,Nuevo,Model X,2025,BLACK,spain,"Model X, tracción a las cuatro ruedas",112.770 €,0,576,250,"3,9"
1028,Nuevo,Model X,2025,BLACK,spain,"Model X, tracción a las cuatro ruedas",112.770 €,0,576,250,"3,9"
1029,Nuevo,Model X,2025,BLACK,spain,"Model X, tracción a las cuatro ruedas",113.770 €,0,576,250,"3,9"
1030,Nuevo,Model X,2025,BLACK,spain,"Model X, tracción a las cuatro ruedas",116.170 €,0,576,250,"3,9"
1031,Nuevo,Model X,2025,BLACK,spain,"Model X, tracción a las cuatro ruedas",119.670 €,0,576,250,"3,9"
1032,Nuevo,Model X,2025,BLACK,spain,Plaid,119.970 €,0,543,262,"2,6"
1033,Nuevo,Model X,2025,BLACK,spain,Plaid,123.470 €,0,543,262,"2,6"
1034,Nuevo,Model X,2025,BLUE,spain,"Model X, tracción a las cuatro ruedas",110.370 €,0,576,250,"3,9"
1035,Nuevo,Model X,2025,BLUE,spain,"Model X, tracción a las cuatro ruedas",112.770 €,0,576,250,"3,9"
1036,Nuevo,Model X,2025,BLUE,spain,Plaid,117.570 €,0,543,262,"2,6"
1037,Nuevo,Model X,2025,BLUE,spain,Plaid,120.970 €,0,543,262,"2,6"
1038,Nuevo,Model X,2025,GREY,spain,"Model X, tracción a las cuatro ruedas",104.320 €,Cuentakilómetros con 207 km,576,250,"3,9"
1039,Nuevo,Model X,2025,GREY,spain,"Model X, tracción a las cuatro ruedas",111.370 €,0,576,250,"3,9"
1040,Nuevo,Model X,2025,GREY,spain,Plaid,113.360 €,Cuentakilómetros con 32 km,543,262,"2,6"
1041,Nuevo,Model X,2025,GREY,spain,"Model X, tracción a las cuatro ruedas",113.770 €,0,576,250,"3,9"
1042,Nuevo,Model X,2025,GREY,spain,"Model X, tracción a las cuatro ruedas",118.070 €,0,576,250,"3,9"
1043,Nuevo,Model X,2025,GREY,spain,Plaid,124.470 €,0,543,262,"2,6"
1044,Nuevo,Model X,2025,SILVER,spain,"Model X, tracción a las cuatro ruedas",113.770 €,0,576,250,"3,9"
1045,Nuevo,Model X,2025,SILVER,spain,"Model X, tracción a las cuatro ruedas",113.770 €,0,576,250,"3,9"
1046,Nuevo,Model X,2025,SILVER,spain,Plaid,117.820 €,Cuentakilómetros con 21 km,543,262,"2,6"
1047,Nuevo,Model X,2025,RED,spain,"Model X, tracción a las cuatro ruedas",111.370 €,0,576,250,"3,9"
1048,Nuevo,Model X,2025,RED,spain,"Model X, tracción a las cuatro ruedas",114.770 €,0,576,250,"3,9"
1049,Nuevo,Model X,2025,RED,spain,"Model X, tracción a las cuatro ruedas",117.270 €,0,576,250,"3,9"
1050,Nuevo,Model X,2025,RED,spain,Plaid,118.570 €,0,543,262,"2,6"
1051,Nuevo,Model X,2025,RED,spain,Plaid,118.570 €,0,543,262,"2,6"
1052,Nuevo,Model X,2025,RED,spain,Plaid,118.920 €,Cuentakilómetros con 25 km,543,262,"2,6"
1053,Nuevo,Model X,2025,RED,spain,"Model X, tracción a las cuatro ruedas",120.670 €,0,576,250,"3,9"
1054,Nuevo,Model X,2025,RED,spain,Plaid,120.970 €,0,543,262,"2,6"
1055,Nuevo,Model X,2025,RED,spain,Plaid,126.870 €,0,543,262,"2,6"
1056,Nuevo,Model X,2025,RED,spain,Plaid,126.870 €,0,543,262,"2,6"
1057,Nuevo,Model Y,2025,WHITE,spain,Model Y Tracción trasera,40.920 €,Cuentakilómetros con 6315 km,430,217,"6,9"
1058,Nuevo,Model Y,2025,WHITE,spain,Model Y Gran autonomía con tracción trasera,41.760 €,Cuentakilómetros con 9771 km,565,217,"5,9"
1059,Nuevo,Model Y,2025,WHITE,spain,Model Y Gran autonomía con tracción trasera,41.810 €,Cuentakilómetros con 9317 km,565,217,"5,9"
1060,Nuevo,Model Y,2025,WHITE,spain,Model Y Tracción trasera,42.020 €,0,455,217,"6,9"
1061,Nuevo,Model Y,2025,WHITE,spain,Model Y Tracción trasera,42.190 €,Cuentakilómetros con 1317 km,430,217,"6,9"
1062,Nuevo,Model Y,2025,WHITE,spain,Model Y Tracción trasera,43.070 €,0,430,217,"6,9"
1063,Nuevo,Model Y,2025,WHITE,spain,Model Y Gran autonomía con tracción trasera,43.970 €,Cuentakilómetros con 4642 km,565,217,"5,9"
1064,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,44.670 €,Cuentakilómetros con 7104 km,533,217,5
1065,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,45.610 €,Cuentakilómetros con 2038 km,533,217,5
1066,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,46.000 €,Cuentakilómetros con 7 km,533,217,5
1067,Nuevo,Model Y,2025,WHITE,spain,Model Y Gran autonomía con tracción trasera,46.260 €,Cuentakilómetros con 78 km,565,217,"5,9"
1068,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,46.400 €,Cuentakilómetros con 401 km,533,217,5
1069,Nuevo,Model Y,2025,WHITE,spain,Model Y Gran autonomía con tracción trasera,46.920 €,0,565,217,"5,9"
1070,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,48.470 €,0,533,217,5
1071,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,48.470 €,0,533,217,5
1072,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,48.470 €,0,533,217,5
1073,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,49.480 €,Cuentakilómetros con 26 km,533,217,5
1074,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,49.520 €,0,533,217,5
1075,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,49.820 €,0,533,217,5
1076,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,50.410 €,Cuentakilómetros con 565 km,533,217,5
1077,Nuevo,Model Y,2025,WHITE,spain,Performance con tracción a las cuatro ruedas,50.500 €,Cuentakilómetros con 2291 km,514,250,"3,7"
1078,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,50.570 €,0,533,217,5
1079,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,50.710 €,Cuentakilómetros con 9 km,533,217,5
1080,Nuevo,Model Y,2025,WHITE,spain,Performance con tracción a las cuatro ruedas,50.990 €,Cuentakilómetros con 29 km,514,250,"3,7"
1081,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,51.620 €,0,533,217,5
1082,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,51.920 €,0,533,217,5
1083,Nuevo,Model Y,2025,WHITE,spain,Performance con tracción a las cuatro ruedas,54.910 €,Cuentakilómetros con 7 km,514,250,"3,7"
1084,Nuevo,Model Y,2025,WHITE,spain,Gran autonomía con tracción integral,55.580 €,0,533,217,5
1085,Nuevo,Model Y,2025,WHITE,spain,Performance con tracción a las cuatro ruedas,55.680 €,0,514,250,"3,7"
1086,Nuevo,Model Y,2025,BLACK,spain,Model Y Tracción trasera,38.680 €,Cuentakilómetros con 8864 km,455,217,"6,9"
1087,Nuevo,Model Y,2025,BLACK,spain,Model Y Tracción trasera,39.210 €,Cuentakilómetros con 5995 km,455,217,"6,9"
1088,Nuevo,Model Y,2025,BLACK,spain,Model Y Tracción trasera,41.140 €,Cuentakilómetros con 6449 km,430,217,"6,9"
1089,Nuevo,Model Y,2025,BLACK,spain,Model Y Tracción trasera,42.130 €,Cuentakilómetros con 505 km,455,217,"6,9"
1090,Nuevo,Model Y,2025,BLACK,spain,Model Y Tracción trasera,42.270 €,0,455,217,"6,9"
1091,Nuevo,Model Y,2025,BLACK,spain,Gran autonomía con tracción integral,49.050 €,Cuentakilómetros con 1524 km,533,217,5
1092,Nuevo,Model Y,2025,BLACK,spain,Gran autonomía con tracción integral,49.500 €,Cuentakilómetros con 15 km,533,217,5
1093,Nuevo,Model Y,2025,BLACK,spain,Gran autonomía con tracción integral,49.770 €,0,533,217,5
1094,Nuevo,Model Y,2025,BLACK,spain,Performance con tracción a las cuatro ruedas,56.980 €,0,514,250,"3,7"
1095,Nuevo,Model Y,2025,BLACK,spain,Performance con tracción a las cuatro ruedas,58.210 €,Cuentakilómetros con 396 km,514,250,"3,7"
1096,Nuevo,Model Y,2025,BLACK,spain,Performance con tracción a las cuatro ruedas,58.330 €,0,514,250,"3,7"
1097,Nuevo,Model Y,2025,BLACK,spain,Performance con tracción a las cuatro ruedas,58.330 €,0,514,250,"3,7"
1098,Nuevo,Model Y,2025,BLUE,spain,Model Y Tracción trasera,42.270 €,0,455,217,"6,9"
1099,Nuevo,Model Y,2025,BLUE,spain,Model Y Tracción trasera,42.420 €,Cuentakilómetros con 5127 km,430,217,"6,9"
1100,Nuevo,Model Y,2025,BLUE,spain,Model Y Tracción trasera,44.370 €,0,430,217,"6,9"
1101,Nuevo,Model Y,2025,BLUE,spain,Model Y Gran autonomía con tracción trasera,46.120 €,0,600,217,"5,9"
1102,Nuevo,Model Y,2025,BLUE,spain,Gran autonomía con tracción integral,47.520 €,Cuentakilómetros con 2502 km,533,217,5
1103,Nuevo,Model Y,2025,BLUE,spain,Gran autonomía con tracción integral,47.930 €,Cuentakilómetros con 2856 km,533,217,5
1104,Nuevo,Model Y,2025,BLUE,spain,Performance con tracción a las cuatro ruedas,52.090 €,Cuentakilómetros con 612 km,514,250,"3,7"
1105,Nuevo,Model Y,2025,BLUE,spain,Performance con tracción a las cuatro ruedas,55.680 €,0,514,250,"3,7"
1106,Nuevo,Model Y,2025,BLUE,spain,Performance con tracción a las cuatro ruedas,56.980 €,0,514,250,"3,7"
1107,Nuevo,Model Y,2025,SILVER,spain,Model Y Gran autonomía con tracción trasera,41.840 €,Cuentakilómetros con 18.048 km,565,217,"5,9"
1108,Nuevo,Model Y,2025,SILVER,spain,Model Y Gran autonomía con tracción trasera,45.450 €,Cuentakilómetros con 3301 km,565,217,"5,9"
1109,Nuevo,Model Y,2025,SILVER,spain,Model Y Gran autonomía con tracción trasera,46.070 €,0,600,217,"5,9"
1110,Nuevo,Model Y,2025,SILVER,spain,Model Y Gran autonomía con tracción trasera,48.330 €,Cuentakilómetros con 688 km,565,217,"5,9"
1111,Nuevo,Model Y,2025,SILVER,spain,Gran autonomía con tracción integral,51.510 €,Cuentakilómetros con 831 km,533,217,5
1112,Nuevo,Model Y,2025,SILVER,spain,Performance con tracción a las cuatro ruedas,52.220 €,Cuentakilómetros con 22 km,514,250,"3,7"
1113,Nuevo,Model Y,2025,SILVER,spain,Performance con tracción a las cuatro ruedas,52.220 €,Cuentakilómetros con 95 km,514,250,"3,7"
1114,Nuevo,Model Y,2025,SILVER,spain,Model Y Gran autonomía con tracción trasera,54.910 €,Cuentakilómetros con 586 km,600,217,"5,9"
1115,Nuevo,Model Y,2025,SILVER,spain,Gran autonomía con tracción integral,55.730 €,0,533,217,5
1116,Nuevo,Model Y,2025,SILVER,spain,Performance con tracción a las cuatro ruedas,55.910 €,Cuentakilómetros con 53 km,514,250,"3,7"
1117,Nuevo,Model Y,2025,SILVER,spain,Gran autonomía con tracción integral,56.080 €,0,533,217,5
1118,Nuevo,Model Y,2025,SILVER,spain,Performance con tracción a las cuatro ruedas,58.280 €,0,514,250,"3,7"
1119,Nuevo,Model Y,2025,SILVER,spain,Gran autonomía con tracción integral,64.660 €,Cuentakilómetros con 1016 km,533,217,5
1120,Nuevo,Model Y,2025,CHERRY,spain,Model Y Tracción trasera,41.630 €,Cuentakilómetros con 30 km,455,217,"6,9"
1121,Nuevo,Model Y,2025,CHERRY,spain,Model Y Gran autonomía con tracción trasera,43.110 €,Cuentakilómetros con 4804 km,600,217,"5,9"
1122,Nuevo,Model Y,2025,CHERRY,spain,Model Y Tracción trasera,43.310 €,Cuentakilómetros con 1011 km,455,217,"6,9"
1123,Nuevo,Model Y,2025,CHERRY,spain,Gran autonomía con tracción integral,47.830 €,Cuentakilómetros con 12.454 km,533,217,5
1124,Nuevo,Model Y,2025,CHERRY,spain,Model Y Gran autonomía con tracción trasera,48.470 €,0,600,217,"5,9"
1125,Nuevo,Model Y,2025,CHERRY,spain,Gran autonomía con tracción integral,49.490 €,Cuentakilómetros con 4260 km,533,217,5
1126,Nuevo,Model Y,2025,CHERRY,spain,Gran autonomía con tracción integral,52.120 €,0,533,217,5
1127,Nuevo,Model Y,2025,CHERRY,spain,Performance con tracción a las cuatro ruedas,55.220 €,Cuentakilómetros con 179 km,514,250,"3,7"
1128,Nuevo,Model Y,2025,CHERRY,spain,Performance con tracción a las cuatro ruedas,55.630 €,0,514,250,"3,7"
1129,Nuevo,Model Y,2025,CHERRY,spain,Performance con tracción a las cuatro ruedas,56.010 €,Cuentakilómetros con 7 km,514,250,"3,7"
1130,Nuevo,Model Y,2025,CHERRY,spain,Performance con tracción a las cuatro ruedas,58.280 €,0,514,250,"3,7"
1131,Nuevo,Model Y,2025,CHERRY,spain,Performance con tracción a las cuatro ruedas,63.130 €,0,514,250,"3,7"
1132,Ocasion,Model S,2023,WHITE,spain,"Model S, tracción a las cuatro ruedas",79.400 €,Cuentakilómetros con 6301 km,634,250,"3,2"
1133,Ocasion,Model S,2023,WHITE,spain,Plaid,83.200 €,Cuentakilómetros con 15.046 km,600,322,"2,1"
1134,Ocasion,Model S,2018,BLACK,spain,75D,29.600 €,Cuentakilómetros con 115.551 km,490,225,"4,4"
1135,Ocasion,Model S,2018,BLACK,spain,75D,31.000 €,Cuentakilómetros con 68.304 km,490,225,"4,4"
1136,Ocasion,Model S,2018,BLACK,spain,75D,31.000 €,Cuentakilómetros con 70.615 km,490,225,"4,4"
1137,Ocasion,Model S,2023,BLACK,spain,"Model S, tracción a las cuatro ruedas",74.000 €,Cuentakilómetros con 15.318 km,634,250,"3,2"
1138,Ocasion,Model S,2023,BLACK,spain,"Model S, tracción a las cuatro ruedas",76.500 €,Cuentakilómetros con 12.412 km,634,250,"3,2"
1139,Ocasion,Model S,2023,BLACK,spain,"Model S, tracción a las cuatro ruedas",77.600 €,Cuentakilómetros con 8279 km,634,250,"3,2"
1140,Ocasion,Model S,2018,SILVER,spain,75D,28.000 €,Cuentakilómetros con 117.457 km,490,225,"4,4"
1141,Ocasion,Model S,2023,RED,spain,"Model S, tracción a las cuatro ruedas",81.100 €,Cuentakilómetros con 3269 km,634,250,"3,2"
1142,Ocasion,Model 3,2023,WHITE,spain,Model 3 Tracción trasera,32.500 €,Cuentakilómetros con 39.315 km,491,225,"6,1"
1143,Ocasion,Model 3,2024,WHITE,spain,Model 3 Tracción trasera,35.900 €,Cuentakilómetros con 676 km,513,201,"6,1"
1144,Ocasion,Model 3,2024,WHITE,spain,Model 3 Tracción trasera,35.900 €,Cuentakilómetros con 728 km,513,201,"6,1"
1145,Ocasion,Model 3,2021,WHITE,spain,Performance con tracción a las cuatro ruedas de gran autonomía,36.900 €,Cuentakilómetros con 36.756 km,567,261,"3,3"
1146,Ocasion,Model 3,2023,WHITE,spain,Performance con tracción a las cuatro ruedas,39.000 €,Cuentakilómetros con 29.447 km,547,261,"3,3"
1147,Ocasion,Model 3,2020,BLACK,spain,Gran autonomía con tracción integral,30.300 €,Cuentakilómetros con 73.609 km,560,233,"4,6"
1148,Ocasion,Model 3,2022,BLACK,spain,Model 3 Tracción trasera,31.000 €,Cuentakilómetros con 15.291 km,491,225,"6,1"
1149,Ocasion,Model 3,2021,BLACK,spain,Gran autonomía con tracción integral,32.000 €,Cuentakilómetros con 76.961 km,614,233,"4,4"
1150,Ocasion,Model 3,2021,BLACK,spain,Gran autonomía con tracción integral,32.200 €,Cuentakilómetros con 75.242 km,614,233,"4,4"
1151,Ocasion,Model 3,2021,BLACK,spain,Gran autonomía con tracción integral,33.000 €,Cuentakilómetros con 42.191 km,580,233,"4,4"
1152,Ocasion,Model 3,2020,BLACK,spain,Performance con tracción a las cuatro ruedas de gran autonomía,38.400 €,Cuentakilómetros con 40.207 km,530,261,"3,4"
1153,Ocasion,Model 3,2019,BLUE,spain,Gran autonomía con tracción integral,32.400 €,Cuentakilómetros con 30.932 km,560,233,"4,6"
1154,Ocasion,Model 3,2019,BLUE,spain,Gran autonomía con tracción integral,32.700 €,Cuentakilómetros con 50.326 km,560,233,"4,6"
1155,Ocasion,Model 3,2022,BLUE,spain,Gran autonomía con tracción integral,33.700 €,Cuentakilómetros con 37.498 km,602,233,"4,4"
1156,Ocasion,Model 3,2022,BLUE,spain,Gran autonomía con tracción integral,34.900 €,Cuentakilómetros con 20.058 km,602,233,"4,4"
1157,Ocasion,Model 3,2022,GREY,spain,Model 3 Tracción trasera,30.300 €,Cuentakilómetros con 37.725 km,491,225,"6,1"
1158,Ocasion,Model 3,2021,GREY,spain,Gran autonomía con tracción integral,32.300 €,Cuentakilómetros con 63.771 km,580,233,"4,4"
1159,Ocasion,Model 3,2021,RED,spain,Gran autonomía con tracción integral,31.500 €,Cuentakilómetros con 79.681 km,580,233,"4,4"
1160,Ocasion,Model 3,2021,RED,spain,Gran autonomía con tracción integral,32.600 €,Cuentakilómetros con 57.523 km,580,233,"4,4"
1161,Ocasion,Model 3,2021,RED,spain,Gran autonomía con tracción integral,33.800 €,Cuentakilómetros con 26.093 km,580,233,"4,4"
1162,Ocasion,Model 3,2024,RED,spain,Model 3 Tracción trasera,34.100 €,Cuentakilómetros con 18.226 km,513,201,"6,1"
1163,Ocasion,Model X,2023,WHITE,spain,Plaid,82.000 €,Cuentakilómetros con 20.077 km,543,262,"2,6"
1164,Ocasion,Model X,2023,BLACK,spain,"Model X, tracción a las cuatro ruedas",78.100 €,Cuentakilómetros con 20.883 km,576,250,"3,9"
1165,Ocasion,Model X,2023,BLACK,spain,"Model X, tracción a las cuatro ruedas",79.000 €,Cuentakilómetros con 11.774 km,576,250,"3,9"
1166,Ocasion,Model Y,2025,WHITE,spain,Model Y Tracción trasera,43.000 €,Cuentakilómetros con 1148 km,455,217,"6,9"
1167,Ocasion,Model Y,2025,WHITE,spain,Model Y Gran autonomía con tracción trasera,45.500 €,Cuentakilómetros con 1013 km,600,217,"5,9"
1168,Ocasion,Model Y,2025,SILVER,spain,Model Y Tracción trasera,44.500 €,Cuentakilómetros con 874 km,455,217,"6,9"
1169,Ocasion,Model Y,2024,SILVER,spain,Performance con tracción a las cuatro ruedas,55.500 €,Cuentakilómetros con 26 km,514,250,"3,7"
1170,Nuevo,Model S,2025,WHITE,portugal,Model S com tração integral,94 675 €,8225 km no conta-quilómetros,634,250,"3,2"
1171,Nuevo,Model S,2025,WHITE,portugal,Model S com tração integral,98 555 €,1453 km no conta-quilómetros,634,250,"3,2"
1172,Nuevo,Model S,2025,BLACK,portugal,Model S com tração integral,103 525 €,0,634,250,"3,2"
1173,Nuevo,Model S,2025,RED,portugal,Model S com tração integral,95 695 €,22 km no conta-quilómetros,634,250,"3,2"
1174,Nuevo,Model S,2025,RED,portugal,Plaid,115 665 €,3576 km no conta-quilómetros,600,322,"2,1"
1175,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, tração traseira",38 475 €,0,513,201,"6,1"
1176,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, tração traseira",38 475 €,0,513,201,"6,1"
1177,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, tração traseira",38 485 €,0,513,201,"6,1"
1178,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, tração traseira",42 325 €,0,513,201,"6,1"
1179,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, tração traseira",43 525 €,0,513,201,"6,1"
1180,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, tração traseira",43 875 €,0,513,201,"6,1"
1181,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, tração traseira",43 875 €,0,513,201,"6,1"
1182,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, Long Range, tração traseira",45 975 €,0,702,201,"5,2"
1183,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, Long Range, tração traseira",47 175 €,0,702,201,"5,2"
1184,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, Long Range, tração traseira",47 325 €,0,702,201,"5,2"
1185,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, Long Range, tração traseira",47 675 €,0,640,201,"5,2"
1186,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, Long Range, tração traseira",48 525 €,0,702,201,"5,2"
1187,Nuevo,Model 3,2025,WHITE,portugal,"Model 3, Long Range, tração traseira",49 025 €,0,640,201,"5,2"
1188,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",49 975 €,0,629,201,"4,4"
1189,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",49 975 €,0,629,201,"4,4"
1190,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",51 175 €,0,629,201,"4,4"
1191,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",51 325 €,0,629,201,"4,4"
1192,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",51 325 €,0,629,201,"4,4"
1193,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",51 675 €,0,629,201,"4,4"
1194,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",51 675 €,0,629,201,"4,4"
1195,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",52 525 €,0,629,201,"4,4"
1196,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",52 525 €,0,629,201,"4,4"
1197,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",52 875 €,0,629,201,"4,4"
1198,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",53 025 €,0,629,201,"4,4"
1199,Nuevo,Model 3,2025,WHITE,portugal,"Long Range, tração integral",53 025 €,0,629,201,"4,4"
1200,Nuevo,Model 3,2025,WHITE,portugal,Performance tração integral,56 155 €,0,528,262,"3,1"
1201,Nuevo,Model 3,2025,WHITE,portugal,Performance tração integral,58 475 €,0,528,262,"3,1"
1202,Nuevo,Model 3,2025,WHITE,portugal,Performance tração integral,58 475 €,0,528,262,"3,1"
