,sell_type,car_type,year,color,country,traction,price,km,range,max_vel,zero_hundred
474,Nuevo,Model S,2025,SILVER,france,Plaid,121 690 €,0,600,322,"2,1"
475,Nuevo,Model S,2025,RED,france,Plaid,100 710 €,Compteur kilométrique à 5 314 km,600,322,"2,1"
476,Nuevo,Model S,2025,RED,france,Plaid,101 880 €,Compteur kilométrique à 21 km,600,322,"2,1"
477,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,39 990 €,0,513,201,"6,1"
478,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,41 180 €,0,513,201,"6,1"
479,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,41 180 €,0,513,201,"6,1"
480,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,41 340 €,0,513,201,"6,1"
481,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,42 370 €,0,513,201,"6,1"
482,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,42 370 €,0,513,201,"6,1"
483,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,42 530 €,0,513,201,"6,1"
484,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,42 530 €,0,513,201,"6,1"
485,Nuevo,Model 3,2025,WHITE,france,"Model 3 Grande Autonomie, Propulsion",44 990 €,0,702,201,"5,2"
486,Nuevo,Model 3,2025,WHITE,france,Model 3 Propulsion,45 140 €,0,513,201,"6,1"
487,Nuevo,Model 3,2025,WHITE,france,"Model 3 Grande Autonomie, Propulsion",46 180 €,0,702,201,"5,2"
488,Nuevo,Model 3,2025,WHITE,france,"Model 3 Grande Autonomie, Propulsion",46 180 €,0,640,201,"5,2"
489,Nuevo,Model 3,2025,WHITE,france,"Model 3 Grande Autonomie, Propulsion",46 340 €,0,702,201,"5,2"
490,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",47 140 €,Compteur kilométrique à 6 726 km,629,201,"4,4"
491,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",47 410 €,Compteur kilométrique à 5 937 km,629,201,"4,4"
492,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",47 480 €,Compteur kilométrique à 2 337 km,629,201,"4,4"
493,Nuevo,Model 3,2025,WHITE,france,"Model 3 Grande Autonomie, Propulsion",47 530 €,0,640,201,"5,2"
494,Nuevo,Model 3,2025,WHITE,france,"Model 3 Grande Autonomie, Propulsion",47 530 €,0,702,201,"5,2"
495,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",49 330 €,Compteur kilométrique à 13 km,629,201,"4,4"
496,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",49 990 €,0,629,201,"4,4"
497,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",49 990 €,0,629,201,"4,4"
498,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 180 €,0,629,201,"4,4"
499,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 180 €,0,629,201,"4,4"
500,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 180 €,0,629,201,"4,4"
501,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 340 €,0,629,201,"4,4"
502,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 340 €,0,629,201,"4,4"
503,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 880 €,Compteur kilométrique à 15 km,629,201,"4,4"
504,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",52 370 €,0,629,201,"4,4"
505,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",52 530 €,0,629,201,"4,4"
506,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",52 530 €,0,629,201,"4,4"
507,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",52 530 €,0,629,201,"4,4"
508,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",52 530 €,0,629,201,"4,4"
509,Nuevo,Model 3,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 790 €,0,629,201,"4,4"
510,Nuevo,Model 3,2025,WHITE,france,Performance Transmission Intégrale,57 490 €,0,528,262,"3,1"
511,Nuevo,Model 3,2025,WHITE,france,Performance Transmission Intégrale,57 490 €,0,528,262,"3,1"
512,Nuevo,Model 3,2025,WHITE,france,Performance Transmission Intégrale,58 680 €,0,528,262,"3,1"
513,Nuevo,Model 3,2025,BLACK,france,Model 3 Propulsion,41 290 €,0,513,201,"6,1"
514,Nuevo,Model 3,2025,BLACK,france,Model 3 Propulsion,41 920 €,Compteur kilométrique à 12 km,513,201,"6,1"
515,Nuevo,Model 3,2025,BLACK,france,Model 3 Propulsion,42 480 €,0,513,201,"6,1"
516,Nuevo,Model 3,2025,BLACK,france,Model 3 Propulsion,42 480 €,0,513,201,"6,1"
517,Nuevo,Model 3,2025,BLACK,france,Model 3 Propulsion,42 640 €,0,513,201,"6,1"
518,Nuevo,Model 3,2025,BLACK,france,Model 3 Propulsion,42 640 €,0,513,201,"6,1"
519,Nuevo,Model 3,2025,BLACK,france,Model 3 Propulsion,42 640 €,0,513,201,"6,1"
520,Nuevo,Model 3,2025,BLACK,france,Model 3 Propulsion,42 640 €,0,513,201,"6,1"
521,Nuevo,Model 3,2025,BLACK,france,"Model 3 Grande Autonomie, Propulsion",47 640 €,0,702,201,"5,2"
522,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",50 600 €,0,629,201,"4,4"
523,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629,201,"4,4"
524,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629,201,"4,4"
525,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629,201,"4,4"
526,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
527,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
528,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
529,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",52 640 €,0,629,201,"4,4"
530,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",52 640 €,0,629,201,"4,4"
531,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",53 830 €,0,629,201,"4,4"
532,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",55 020 €,0,629,201,"4,4"
533,Nuevo,Model 3,2025,BLACK,france,Performance Transmission Intégrale,58 790 €,0,528,262,"3,1"
534,Nuevo,Model 3,2025,BLACK,france,Performance Transmission Intégrale,58 790 €,0,528,262,"3,1"
535,Nuevo,Model 3,2025,BLACK,france,"Grande Autonomie, transmission intégrale",58 790 €,0,629,201,"4,4"
536,Nuevo,Model 3,2025,BLACK,france,Performance Transmission Intégrale,59 980 €,0,528,262,"3,1"
537,Nuevo,Model 3,2025,BLACK,france,Performance Transmission Intégrale,59 980 €,0,528,262,"3,1"
538,Nuevo,Model 3,2025,BLACK,france,Performance Transmission Intégrale,62 590 €,0,528,262,"3,1"
539,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,39 910 €,Compteur kilométrique à 1 008 km,513,201,"6,1"
540,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,40 980 €,Compteur kilométrique à 0 km,513,201,"6,1"
541,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,41 290 €,0,513,201,"6,1"
542,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,41 410 €,Compteur kilométrique à 29 km,513,201,"6,1"
543,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,41 410 €,Compteur kilométrique à 2 629 km,513,201,"6,1"
544,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,42 480 €,0,513,201,"6,1"
545,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,42 480 €,0,513,201,"6,1"
546,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,42 480 €,0,513,201,"6,1"
547,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,42 640 €,0,513,201,"6,1"
548,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,42 640 €,0,513,201,"6,1"
549,Nuevo,Model 3,2025,BLUE,france,Model 3 Propulsion,43 830 €,0,513,201,"6,1"
550,Nuevo,Model 3,2025,BLUE,france,"Model 3 Grande Autonomie, Propulsion",46 290 €,0,702,201,"5,2"
551,Nuevo,Model 3,2025,BLUE,france,"Model 3 Grande Autonomie, Propulsion",47 480 €,0,702,201,"5,2"
552,Nuevo,Model 3,2025,BLUE,france,"Model 3 Grande Autonomie, Propulsion",47 480 €,0,640,201,"5,2"
553,Nuevo,Model 3,2025,BLUE,france,"Model 3 Grande Autonomie, Propulsion",47 640 €,0,702,201,"5,2"
554,Nuevo,Model 3,2025,BLUE,france,"Model 3 Grande Autonomie, Propulsion",48 670 €,0,640,201,"5,2"
555,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",49 330 €,0,629,201,"4,4"
556,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",50 130 €,Compteur kilométrique à 1 411 km,629,201,"4,4"
557,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",50 600 €,0,629,201,"4,4"
558,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629,201,"4,4"
559,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629,201,"4,4"
560,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
561,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
562,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
563,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
564,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",52 640 €,0,629,201,"4,4"
565,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",52 640 €,0,629,201,"4,4"
566,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",53 670 €,0,629,201,"4,4"
567,Nuevo,Model 3,2025,BLUE,france,"Grande Autonomie, transmission intégrale",53 830 €,0,629,201,"4,4"
568,Nuevo,Model 3,2025,BLUE,france,Performance Transmission Intégrale,58 790 €,0,528,262,"3,1"
569,Nuevo,Model 3,2025,BLUE,france,Performance Transmission Intégrale,59 980 €,0,528,262,"3,1"
570,Nuevo,Model 3,2025,BLUE,france,Performance Transmission Intégrale,62 590 €,0,528,262,"3,1"
571,Nuevo,Model 3,2025,GREY,france,Model 3 Propulsion,42 480 €,0,513,201,"6,1"
572,Nuevo,Model 3,2025,GREY,france,Model 3 Propulsion,42 640 €,0,513,201,"6,1"
573,Nuevo,Model 3,2025,GREY,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629,201,"4,4"
574,Nuevo,Model 3,2025,GREY,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629,201,"4,4"
575,Nuevo,Model 3,2025,GREY,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
576,Nuevo,Model 3,2025,GREY,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629,201,"4,4"
577,Nuevo,Model 3,2025,GREY,france,"Grande Autonomie, transmission intégrale",52 640 €,0,629,201,"4,4"
578,Nuevo,Model 3,2025,GREY,france,"Grande Autonomie, transmission intégrale",52 640 €,0,629,201,"4,4"
579,Nuevo,Model 3,2025,GREY,france,"Grande Autonomie, transmission intégrale",53 830 €,0,629,201,"4,4"
580,Nuevo,Model 3,2025,GREY,france,"Grande Autonomie, transmission intégrale",56 280 €,0,629,201,"4,4"
581,Nuevo,Model 3,2025,GREY,france,Performance Transmission Intégrale,58 790 €,0,528,262,"3,1"
582,Nuevo,Model 3,2025,GREY,france,Performance Transmission Intégrale,59 980 €,0,528,262,"3,1"
583,Nuevo,Model 3,2025,GREY,france,Performance Transmission Intégrale,59 980 €,0,528,262,"3,1"
584,Nuevo,Model 3,2025,SILVER,france,Model 3 Propulsion,41 990 €,0,513,201,"6,1"
585,Nuevo,Model 3,2025,SILVER,france,Model 3 Propulsion,43 180 €,0,513,201,"6,1"
586,Nuevo,Model 3,2025,SILVER,france,Model 3 Propulsion,43 180 €,0,513,201,"6,1"
587,Nuevo,Model 3,2025,SILVER,france,Model 3 Propulsion,43 180 €,0,513,201,"6,1"
588,Nuevo,Model 3,2025,SILVER,france,Model 3 Propulsion,43 340 €,0,513,201,"6,1"
589,Nuevo,Model 3,2025,SILVER,france,Model 3 Propulsion,43 340 €,0,513,201,"6,1"
590,Nuevo,Model 3,2025,SILVER,france,Model 3 Propulsion,46 980 €,0,513,201,"6,1"
591,Nuevo,Model 3,2025,SILVER,france,"Model 3 Grande Autonomie, Propulsion",46 990 €,0,702,201,"5,2"
592,Nuevo,Model 3,2025,SILVER,france,"Model 3 Grande Autonomie, Propulsion",48 180 €,0,702,201,"5,2"
593,Nuevo,Model 3,2025,SILVER,france,"Model 3 Grande Autonomie, Propulsion",48 180 €,0,640,201,"5,2"
594,Nuevo,Model 3,2025,SILVER,france,"Model 3 Grande Autonomie, Propulsion",48 340 €,0,702,201,"5,2"
595,Nuevo,Model 3,2025,SILVER,france,"Model 3 Grande Autonomie, Propulsion",49 370 €,0,640,201,"5,2"
596,Nuevo,Model 3,2025,SILVER,france,"Grande Autonomie, transmission intégrale",51 990 €,0,629,201,"4,4"
597,Nuevo,Model 3,2025,SILVER,france,"Grande Autonomie, transmission intégrale",53 180 €,0,629,201,"4,4"
598,Nuevo,Model 3,2025,SILVER,france,"Grande Autonomie, transmission intégrale",53 180 €,0,629,201,"4,4"
599,Nuevo,Model 3,2025,SILVER,france,"Grande Autonomie, transmission intégrale",53 340 €,0,629,201,"4,4"
600,Nuevo,Model 3,2025,SILVER,france,"Grande Autonomie, transmission intégrale",56 980 €,0,629,201,"4,4"
601,Nuevo,Model 3,2025,SILVER,france,Performance Transmission Intégrale,59 490 €,0,528,262,"3,1"
602,Nuevo,Model 3,2025,SILVER,france,"Grande Autonomie, transmission intégrale",59 490 €,0,629,201,"4,4"
603,Nuevo,Model 3,2025,SILVER,france,Performance Transmission Intégrale,60 680 €,0,528,262,"3,1"
604,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,41 680 €,Compteur kilométrique à 0 km,513,201,"6,1"
605,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,41 970 €,Compteur kilométrique à 14 km,513,201,"6,1"
606,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,41 990 €,0,513,201,"6,1"
607,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,41 990 €,0,513,201,"6,1"
608,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,42 970 €,Compteur kilométrique à 23 km,513,201,"6,1"
609,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,43 090 €,Compteur kilométrique à 12 km,513,201,"6,1"
610,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,43 180 €,0,513,201,"6,1"
611,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,43 180 €,0,513,201,"6,1"
612,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,43 180 €,0,513,201,"6,1"
613,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,43 240 €,Compteur kilométrique à 12 km,513,201,"6,1"
614,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,43 340 €,0,513,201,"6,1"
615,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,43 340 €,0,513,201,"6,1"
616,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,44 370 €,0,513,201,"6,1"
617,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,44 530 €,0,513,201,"6,1"
618,Nuevo,Model 3,2025,RED,france,Model 3 Propulsion,45 790 €,0,513,201,"6,1"
619,Nuevo,Model 3,2025,RED,france,"Model 3 Grande Autonomie, Propulsion",46 990 €,0,702,201,"5,2"
620,Nuevo,Model 3,2025,RED,france,"Model 3 Grande Autonomie, Propulsion",48 180 €,0,640,201,"5,2"
621,Nuevo,Model 3,2025,RED,france,"Model 3 Grande Autonomie, Propulsion",48 180 €,0,702,201,"5,2"
622,Nuevo,Model 3,2025,RED,france,"Model 3 Grande Autonomie, Propulsion",48 340 €,0,702,201,"5,2"
623,Nuevo,Model 3,2025,RED,france,"Model 3 Grande Autonomie, Propulsion",49 370 €,0,640,201,"5,2"
624,Nuevo,Model 3,2025,RED,france,"Model 3 Grande Autonomie, Propulsion",49 530 €,0,640,201,"5,2"
625,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",50 370 €,Compteur kilométrique à 13 km,629,201,"4,4"
626,Nuevo,Model 3,2025,RED,france,"Model 3 Grande Autonomie, Propulsion",50 720 €,0,640,201,"5,2"
627,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",51 480 €,Compteur kilométrique à 69 km,629,201,"4,4"
628,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",51 520 €,Compteur kilométrique à 10 km,629,201,"4,4"
629,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",51 540 €,Compteur kilométrique à 14 km,629,201,"4,4"
630,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",51 990 €,0,629,201,"4,4"
631,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",51 990 €,0,629,201,"4,4"
632,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",52 540 €,Compteur kilométrique à 15 km,629,201,"4,4"
633,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",52 660 €,Compteur kilométrique à 14 km,629,201,"4,4"
634,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",52 960 €,Compteur kilométrique à 11 km,629,201,"4,4"
635,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",53 180 €,0,629,201,"4,4"
636,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",53 180 €,0,629,201,"4,4"
637,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",53 180 €,0,629,201,"4,4"
638,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",53 180 €,0,629,201,"4,4"
639,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",53 340 €,0,629,201,"4,4"
640,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",53 340 €,0,629,201,"4,4"
641,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",53 840 €,Compteur kilométrique à 15 km,629,201,"4,4"
642,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",54 370 €,0,629,201,"4,4"
643,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",54 530 €,0,629,201,"4,4"
644,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",55 720 €,0,629,201,"4,4"
645,Nuevo,Model 3,2025,RED,france,Performance Transmission Intégrale,59 490 €,0,528,262,"3,1"
646,Nuevo,Model 3,2025,RED,france,Performance Transmission Intégrale,59 490 €,0,528,262,"3,1"
647,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",59 490 €,0,629,201,"4,4"
648,Nuevo,Model 3,2025,RED,france,"Grande Autonomie, transmission intégrale",59 520 €,0,629,201,"4,4"
649,Nuevo,Model 3,2025,RED,france,Performance Transmission Intégrale,59 770 €,Compteur kilométrique à 15 km,528,262,"3,1"
650,Nuevo,Model 3,2025,RED,france,Performance Transmission Intégrale,60 680 €,0,528,262,"3,1"
651,Nuevo,Model 3,2025,RED,france,Performance Transmission Intégrale,64 480 €,0,528,262,"3,1"
652,Nuevo,Model X,2025,WHITE,france,Model X Transmission intégrale,103 390 €,0,576,250,"3,9"
653,Nuevo,Model X,2025,WHITE,france,Model X Transmission intégrale,107 790 €,0,576,250,"3,9"
654,Nuevo,Model X,2025,WHITE,france,Model X Transmission intégrale,112 490 €,0,576,250,"3,9"
655,Nuevo,Model X,2025,WHITE,france,Model X Transmission intégrale,113 690 €,0,576,250,"3,9"
656,Nuevo,Model X,2025,WHITE,france,Plaid,114 990 €,0,543,262,"2,6"
657,Nuevo,Model X,2025,WHITE,france,Model X Transmission intégrale,117 090 €,0,576,250,"3,9"
658,Nuevo,Model X,2025,WHITE,france,Plaid,119 790 €,0,543,262,"2,6"
659,Nuevo,Model X,2025,WHITE,france,Plaid,120 890 €,0,543,262,"2,6"
660,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,102 370 €,Compteur kilométrique à 17 km,576,250,"3,9"
661,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,108 190 €,0,576,250,"3,9"
662,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,109 390 €,0,576,250,"3,9"
663,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,111 790 €,0,576,250,"3,9"
664,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,111 790 €,0,576,250,"3,9"
665,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,111 790 €,0,576,250,"3,9"
666,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,112 690 €,0,576,250,"3,9"
667,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,115 290 €,0,576,250,"3,9"
668,Nuevo,Model X,2025,BLACK,france,Model X Transmission intégrale,118 690 €,0,576,250,"3,9"
669,Nuevo,Model X,2025,BLACK,france,Plaid,118 990 €,0,543,262,"2,6"
670,Nuevo,Model X,2025,BLACK,france,Plaid,122 490 €,0,543,262,"2,6"
671,Nuevo,Model X,2025,BLUE,france,Model X Transmission intégrale,109 390 €,0,576,250,"3,9"
672,Nuevo,Model X,2025,BLUE,france,Model X Transmission intégrale,111 790 €,0,576,250,"3,9"
673,Nuevo,Model X,2025,BLUE,france,Plaid,112 580 €,Compteur kilométrique à 401 km,543,262,"2,6"
674,Nuevo,Model X,2025,BLUE,france,Plaid,116 590 €,0,543,262,"2,6"
675,Nuevo,Model X,2025,BLUE,france,Model X Transmission intégrale,118 690 €,Compteur kilométrique à 60 km,576,250,"3,9"
676,Nuevo,Model X,2025,BLUE,france,Plaid,119 990 €,0,543,262,"2,6"
677,Nuevo,Model X,2025,BLUE,france,Plaid,124 890 €,0,543,262,"2,6"
678,Nuevo,Model X,2025,GREY,france,Model X Transmission intégrale,109 290 €,Compteur kilométrique à 86 km,576,250,"3,9"
679,Nuevo,Model X,2025,GREY,france,Model X Transmission intégrale,110 390 €,0,576,250,"3,9"
680,Nuevo,Model X,2025,GREY,france,Model X Transmission intégrale,112 790 €,0,576,250,"3,9"
681,Nuevo,Model X,2025,GREY,france,Model X Transmission intégrale,112 790 €,0,576,250,"3,9"
682,Nuevo,Model X,2025,GREY,france,Model X Transmission intégrale,117 090 €,0,576,250,"3,9"
683,Nuevo,Model X,2025,GREY,france,Plaid,117 590 €,0,543,262,"2,6"
684,Nuevo,Model X,2025,GREY,france,Plaid,123 490 €,0,543,262,"2,6"
685,Nuevo,Model X,2025,GREY,france,Plaid,126 890 €,0,543,262,"2,6"
686,Nuevo,Model X,2025,SILVER,france,Model X Transmission intégrale,112 790 €,0,576,250,"3,9"
687,Nuevo,Model X,2025,SILVER,france,Model X Transmission intégrale,112 790 €,0,576,250,"3,9"
688,Nuevo,Model X,2025,SILVER,france,Plaid,119 990 €,0,543,262,"2,6"
689,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,108 540 €,Compteur kilométrique à 26 km,576,250,"3,9"
690,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,110 390 €,0,576,250,"3,9"
691,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,113 790 €,0,576,250,"3,9"
692,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,116 290 €,0,576,250,"3,9"
693,Nuevo,Model X,2025,RED,france,Plaid,117 590 €,0,543,262,"2,6"
694,Nuevo,Model X,2025,RED,france,Plaid,117 590 €,0,543,262,"2,6"
695,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,119 690 €,0,576,250,"3,9"
696,Nuevo,Model X,2025,RED,france,Plaid,119 990 €,0,543,262,"2,6"
697,Nuevo,Model X,2025,RED,france,Plaid,120 990 €,0,543,262,"2,6"
698,Nuevo,Model X,2025,RED,france,Plaid,125 890 €,0,543,262,"2,6"
699,Nuevo,Model X,2025,RED,france,Plaid,125 890 €,0,543,262,"2,6"
700,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,44 990 €,0,455,217,"6,9"
701,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,44 990 €,0,455,217,"6,9"
702,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,46 180 €,0,455,217,"6,9"
703,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,46 340 €,0,455,217,"6,9"
704,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,47 090 €,0,430,217,"6,9"
705,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,47 090 €,0,430,217,"6,9"
706,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,48 280 €,0,430,217,"6,9"
707,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,48 280 €,0,430,217,"6,9"
708,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,49 630 €,0,430,217,"6,9"
709,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 990 €,0,533,217,5
710,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 990 €,0,533,217,5
711,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 180 €,0,533,217,5
712,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 180 €,0,533,217,5
713,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 180 €,0,533,217,5
714,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 340 €,0,533,217,5
715,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",54 090 €,0,533,217,5
716,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",54 090 €,0,533,217,5
717,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",54 530 €,0,533,217,5
718,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",55 050 €,Compteur kilométrique à 13 km,533,217,5
719,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",55 280 €,0,533,217,5
720,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",55 440 €,0,533,217,5
721,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",56 630 €,0,533,217,5
